date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume
15-03-2017 19:00,None,160,49,4,70,7,7,271.22,0,0,1,Clear,sky is clear,3561
15-03-2017 20:00,None,258,52,2,50,5,5,270.75,0,0,40,Clouds,scattered clouds,2964
15-03-2017 21:00,None,187,71,2,40,3,3,269.87,0,0,40,Clouds,scattered clouds,2631
15-03-2017 22:00,None,123,43,3,80,8,8,269.22,0,0,1,Clear,sky is clear,1743
15-03-2017 23:00,None,25,37,4,120,6,6,268.61,0,0,1,Clear,sky is clear,1191
16-03-2017 00:00,None,101,37,3,70,1,1,268.08,0,0,75,Clouds,broken clouds,889
16-03-2017 01:00,None,167,41,3,70,6,6,268.28,0,0,90,Clouds,overcast clouds,503
16-03-2017 02:00,None,198,29,4,50,9,9,267.89,0,0,40,Clouds,scattered clouds,507
16-03-2017 03:00,None,251,26,5,50,9,9,268.08,0,0,75,Clouds,broken clouds,586
16-03-2017 04:00,None,239,27,5,70,4,4,267.64,0,0,75,Clouds,broken clouds,1057
16-03-2017 05:00,None,247,27,3,40,3,3,267.77,0,0,90,Clouds,overcast clouds,2771
16-03-2017 06:00,None,271,27,6,30,2,2,267.88,0,0,1,Clear,sky is clear,5593
16-03-2017 07:00,None,14,25,5,10,4,4,267.4,0,0,1,Clear,sky is clear,6756
16-03-2017 08:00,None,268,27,2,30,3,3,267.83,0,0,1,Clear,sky is clear,6166
16-03-2017 09:00,None,83,27,3,60,8,8,270.22,0,0,1,Clear,sky is clear,5155
16-03-2017 10:00,None,39,29,4,10,8,8,272.35,0,0,1,Clear,sky is clear,4617
16-03-2017 11:00,None,276,30,2,20,1,1,274.62,0,0,1,Clear,sky is clear,4867
16-03-2017 12:00,None,140,35,2,360,1,1,276.46,0,0,1,Clear,sky is clear,5052
16-03-2017 13:00,None,24,50,1,330,5,5,277.77,0,0,1,Clear,sky is clear,5142
16-03-2017 14:00,None,63,57,0,0,4,4,278.42,0,0,1,Clear,sky is clear,5424
16-03-2017 15:00,None,138,57,1,282,3,3,278.82,0,0,75,Clouds,broken clouds,5970
16-03-2017 16:00,None,22,66,1,282,6,6,278.28,0,0,90,Drizzle,light intensity drizzle,6571
16-03-2017 17:00,None,72,75,1,282,6,6,277.09,0,0,90,Rain,light rain,6298
16-03-2017 17:00,None,76,81,1,282,9,9,277.09,0,0,90,Drizzle,light intensity drizzle,6298
16-03-2017 18:00,None,117,81,1,282,3,3,276.82,0,0,90,Rain,light rain,4549
16-03-2017 18:00,None,99,93,1,289,3,3,276.82,0,0,90,Drizzle,light intensity drizzle,4549
16-03-2017 19:00,None,85,75,1,289,1,1,275.86,0,0,90,Drizzle,light intensity drizzle,3595
16-03-2017 19:00,None,127,66,1,289,8,8,275.86,0,0,90,Rain,moderate rain,3595
16-03-2017 20:00,None,95,44,1,100,8,8,275.15,0,0,90,Rain,moderate rain,3145
16-03-2017 20:00,None,287,27,1,271,9,9,275.15,0,0,90,Drizzle,light intensity drizzle,3145
16-03-2017 21:00,None,175,25,1,111,1,1,275.22,0,0,90,Drizzle,drizzle,2504
16-03-2017 21:00,None,21,25,1,98,5,5,275.22,0,0,90,Rain,light rain,2504
16-03-2017 22:00,None,282,27,3,150,3,3,274.83,0,0,90,Drizzle,light intensity drizzle,2857
16-03-2017 22:00,None,241,24,1,98,8,8,274.83,0,0,90,Rain,moderate rain,2857
16-03-2017 23:00,None,169,24,1,167,4,4,274.71,0,0,90,Rain,moderate rain,2198
17-03-2017 00:00,None,182,24,1,167,9,9,274.78,0,0,1,Rain,light rain,719
17-03-2017 01:00,None,204,24,2,130,5,5,275.02,0,0,40,Clouds,scattered clouds,480
17-03-2017 02:00,None,290,22,2,280,1,1,274.88,0,0,40,Clouds,scattered clouds,327
17-03-2017 03:00,None,92,24,2,150,9,9,274.15,0,0,75,Clouds,broken clouds,351
17-03-2017 04:00,None,123,24,1,175,6,6,273.28,0,0,1,Clear,sky is clear,764
17-03-2017 05:00,None,111,31,3,140,7,7,272.53,0,0,1,Clear,sky is clear,2449
17-03-2017 06:00,None,114,54,1,153,7,7,271.9,0,0,1,Haze,haze,4951
17-03-2017 07:00,None,52,33,1,153,5,5,272.08,0,0,90,Mist,mist,6114
17-03-2017 08:00,None,248,43,3,150,5,5,272.68,0,0,90,Mist,mist,5538
17-03-2017 09:00,None,284,54,1,120,3,3,274.79,0,0,75,Clouds,broken clouds,4947
17-03-2017 10:00,None,291,81,3,205,9,9,275.88,0,0,90,Haze,haze,4822
17-03-2017 11:00,None,106,37,2,160,6,6,277.08,0,0,75,Clouds,broken clouds,5191
17-03-2017 12:00,None,24,43,1,130,9,9,278.51,0,0,90,Clouds,overcast clouds,5514
17-03-2017 13:00,None,238,74,2,110,7,7,279.22,0,0,90,Clouds,overcast clouds,5857
17-03-2017 14:00,None,29,50,2,120,5,5,278.88,0,0,90,Clouds,overcast clouds,5965
17-03-2017 15:00,None,142,61,3,120,7,7,278.28,0,0,90,Haze,haze,6217
17-03-2017 16:00,None,289,58,2,140,7,7,277.55,0,0,90,Drizzle,light intensity drizzle,6691
17-03-2017 17:00,None,137,54,3,160,3,3,276.95,0,0,90,Clouds,overcast clouds,5892
17-03-2017 18:00,None,269,51,2,140,2,2,276.4,0,0,90,Drizzle,light intensity drizzle,4880
17-03-2017 19:00,None,121,45,4,180,3,3,276.02,0,0,90,Rain,proximity shower rain,3764
17-03-2017 19:00,None,180,40,3,160,2,2,276.02,0,0,90,Drizzle,light intensity drizzle,3764
17-03-2017 20:00,None,189,37,4,200,4,4,275.46,0,0,90,Snow,light snow,3312
17-03-2017 21:00,None,206,33,6,180,7,7,275.15,0,0,90,Snow,light snow,2975
17-03-2017 22:00,None,267,31,6,210,4,4,274.81,0,0,90,Snow,light snow,3635
17-03-2017 23:00,None,143,30,3,180,5,5,274.75,0,0,90,Snow,light snow,2314
18-03-2017 00:00,None,102,28,5,220,3,3,274.62,0,0,90,Snow,light snow,1556
18-03-2017 01:00,None,160,28,6,190,8,8,273.88,0,0,90,Clouds,overcast clouds,1140
18-03-2017 02:00,None,173,28,5,180,1,1,273.34,0,0,90,Clouds,overcast clouds,683
18-03-2017 03:00,None,19,39,2,120,5,5,273.03,0,0,90,Clouds,overcast clouds,410
18-03-2017 04:00,None,59,37,2,150,1,1,272.68,0,0,90,Clouds,overcast clouds,432
18-03-2017 05:00,None,286,39,2,150,8,8,272.68,0,0,90,Clouds,overcast clouds,690
18-03-2017 06:00,None,95,58,1,110,2,2,272.35,0,0,90,Clouds,overcast clouds,1219
18-03-2017 07:00,None,55,36,4,160,4,4,272.15,0,0,90,Clouds,overcast clouds,2093
18-03-2017 08:00,None,10,44,3,150,3,3,272.08,0,0,90,Clouds,overcast clouds,3110
18-03-2017 09:00,None,257,47,4,150,7,7,271.84,0,0,90,Clouds,overcast clouds,3771
18-03-2017 10:00,None,62,54,3,150,6,6,271.84,0,0,90,Clouds,overcast clouds,4262
18-03-2017 11:00,None,122,47,3,160,4,4,272.22,0,0,90,Clouds,overcast clouds,4945
18-03-2017 12:00,None,248,47,3,170,6,6,273.15,0,0,90,Clouds,overcast clouds,5058
18-03-2017 13:00,None,23,54,1,160,8,8,274.42,0,0,90,Clouds,overcast clouds,5059
18-03-2017 14:00,None,135,54,1,100,4,4,275.14,0,0,40,Clouds,scattered clouds,4908
18-03-2017 15:00,None,290,58,1,130,1,1,276.08,0,0,1,Clear,sky is clear,4788
18-03-2017 16:00,None,262,51,1,130,6,6,276.64,0,0,1,Clear,sky is clear,4898
18-03-2017 17:00,None,297,45,4,120,1,1,276.96,0,0,5,Clear,sky is clear,4551
18-03-2017 18:00,None,20,40,2,0,3,3,277.4,0,0,5,Clear,sky is clear,4113
18-03-2017 19:00,None,165,35,3,0,7,7,276.15,0,0,1,Clear,sky is clear,3596
18-03-2017 20:00,None,265,37,4,150,8,8,274.01,0,0,1,Clear,sky is clear,3703
18-03-2017 21:00,None,236,37,3,140,3,3,273.21,0,0,1,Clear,sky is clear,4354
18-03-2017 22:00,None,290,30,2,170,3,3,272.34,0,0,1,Clear,sky is clear,3261
18-03-2017 23:00,None,61,33,2,90,8,8,272.22,0,0,1,Clear,sky is clear,2075
19-03-2017 00:00,None,178,29,5,130,4,4,271.9,0,0,1,Clear,sky is clear,1789
19-03-2017 01:00,None,188,28,4,140,3,3,272.15,0,0,1,Clear,sky is clear,1252
19-03-2017 02:00,None,144,30,5,130,2,2,272.02,0,0,1,Clear,sky is clear,834
19-03-2017 03:00,None,51,30,3,140,8,8,271.88,0,0,1,Clear,sky is clear,503
19-03-2017 04:00,None,120,34,3,130,5,5,271.83,0,0,1,Clear,sky is clear,410
19-03-2017 05:00,None,222,58,1,137,5,5,271.84,0,0,1,Clear,sky is clear,564
19-03-2017 06:00,None,66,76,1,137,4,4,272.35,0,0,1,Clear,sky is clear,900
19-03-2017 07:00,None,20,66,0,238,2,2,272.33,0,0,1,Clear,sky is clear,1154
19-03-2017 08:00,None,39,67,0,238,8,8,272.65,0,0,1,Clear,sky is clear,2025
19-03-2017 09:00,None,218,76,0,238,3,3,274.48,0,0,1,Clear,sky is clear,2948
19-03-2017 10:00,None,32,66,1,274,3,3,276.21,0,0,1,Clear,sky is clear,3721
19-03-2017 11:00,None,235,87,1,274,4,4,278.21,0,0,90,Clouds,overcast clouds,4208
19-03-2017 12:00,None,14,87,1,274,9,9,279.61,0,0,90,Clouds,overcast clouds,4599
19-03-2017 13:00,None,265,87,1,292,6,6,280.68,0,0,90,Clouds,overcast clouds,4805
19-03-2017 14:00,None,181,87,1,292,5,5,281.35,0,0,75,Clouds,broken clouds,4924
19-03-2017 15:00,None,24,62,1,70,7,7,282.08,0,0,1,Clear,sky is clear,4501
19-03-2017 16:00,None,119,51,1,349,4,4,283.45,0,0,1,Clear,sky is clear,4576
19-03-2017 17:00,None,11,40,1,349,5,5,284.08,0,0,1,Clear,sky is clear,4206
19-03-2017 18:00,None,191,35,1,0,3,3,285.15,0,0,1,Clear,sky is clear,3865
19-03-2017 19:00,None,275,27,1,67,7,7,284.78,0,0,1,Clear,sky is clear,3371
19-03-2017 20:00,None,221,29,2,0,8,8,282.23,0,0,1,Clear,sky is clear,2692
19-03-2017 21:00,None,50,24,3,120,6,6,279.59,0,0,40,Clouds,scattered clouds,2190
19-03-2017 22:00,None,135,24,3,70,4,4,277.08,0,0,1,Clear,sky is clear,1674
19-03-2017 23:00,None,255,22,2,0,8,8,276.49,0,0,1,Clear,sky is clear,1049
20-03-2017 00:00,None,262,21,2,50,3,3,275.29,0,0,1,Clear,sky is clear,581
20-03-2017 01:00,None,131,22,1,115,3,3,275.55,0,0,1,Clear,sky is clear,360
20-03-2017 02:00,None,35,21,1,115,9,9,275.35,0,0,1,Clear,sky is clear,223
20-03-2017 03:00,None,29,29,1,100,7,7,275.15,0,0,1,Clear,sky is clear,330
20-03-2017 04:00,None,52,48,2,104,4,4,275.82,0,0,1,Clear,sky is clear,819
20-03-2017 05:00,None,177,44,2,104,5,5,277.7,0,0,1,Clear,sky is clear,2635
20-03-2017 06:00,None,27,71,2,104,4,4,278.61,0,0,90,Clouds,overcast clouds,5474
20-03-2017 07:00,None,214,71,2,164,7,7,278.75,0,0,40,Rain,proximity shower rain,6300
20-03-2017 08:00,None,88,66,2,164,4,4,278.62,0,0,90,Clouds,overcast clouds,5921
20-03-2017 09:00,None,25,76,2,164,8,8,279.22,0,0,75,Clouds,broken clouds,4916
20-03-2017 10:00,None,268,48,1,160,4,4,279.95,0,0,40,Clouds,scattered clouds,4159
20-03-2017 11:00,None,112,58,1,160,4,4,280.77,0,0,40,Clouds,scattered clouds,4366
20-03-2017 12:00,None,106,58,1,200,7,7,281.4,0,0,75,Clouds,broken clouds,4645
20-03-2017 13:00,None,111,50,1,184,1,1,282.01,0,0,75,Clouds,broken clouds,4606
20-03-2017 14:00,None,13,51,1,184,1,1,282.82,0,0,40,Clouds,scattered clouds,5076
20-03-2017 15:00,None,180,48,1,170,4,4,284.35,0,0,75,Clouds,broken clouds,5564
20-03-2017 16:00,None,111,42,2,150,1,1,285.27,0,0,1,Clear,sky is clear,6572
20-03-2017 17:00,None,257,35,3,180,2,2,285.48,0,0,40,Clouds,scattered clouds,6127
20-03-2017 18:00,None,126,29,5,190,2,2,285.15,0,0,1,Clear,sky is clear,4365
20-03-2017 19:00,None,92,24,5,200,2,2,282.96,0,0,1,Clear,sky is clear,3100
20-03-2017 20:00,None,72,21,6,200,3,3,280.88,0,0,1,Clear,sky is clear,2781
20-03-2017 21:00,None,188,20,4,180,7,7,278.26,0,0,1,Clear,sky is clear,2185
20-03-2017 22:00,None,201,20,7,190,8,8,278.14,0,0,1,Clear,sky is clear,1554
20-03-2017 23:00,None,219,16,7,160,8,8,278.15,0,0,40,Clouds,scattered clouds,1043
21-03-2017 00:00,None,133,16,7,200,4,4,277.53,0,0,1,Clear,sky is clear,593
21-03-2017 01:00,None,20,17,6,200,1,1,276.29,0,0,1,Clear,sky is clear,352
21-03-2017 02:00,None,172,18,6,180,2,2,276.08,0,0,1,Clear,sky is clear,260
21-03-2017 03:00,None,75,22,4,170,7,7,275.88,0,0,1,Clear,sky is clear,332
21-03-2017 04:00,None,42,27,3,140,1,1,274.53,0,0,1,Clear,sky is clear,836
21-03-2017 05:00,None,86,25,3,140,4,4,273.89,0,0,1,Clear,sky is clear,2703
21-03-2017 06:00,None,164,27,5,170,5,5,272.69,0,0,1,Clear,sky is clear,5651
21-03-2017 07:00,None,230,30,8,170,5,5,271.01,0,0,1,Clear,sky is clear,6601
21-03-2017 08:00,None,182,30,6,170,7,7,270.44,0,0,1,Clear,sky is clear,6345
21-03-2017 10:00,None,95,35,5,170,1,1,271.08,0,0,1,Clear,sky is clear,4397
21-03-2017 11:00,None,93,37,7,170,8,8,272.22,0,0,1,Clear,sky is clear,4732
21-03-2017 12:00,None,54,40,4,160,5,5,272.9,0,0,1,Clear,sky is clear,4829
21-03-2017 13:00,None,139,45,5,150,8,8,273.89,0,0,1,Clear,sky is clear,4945
21-03-2017 14:00,None,178,45,6,180,3,3,274.28,0,0,1,Clear,sky is clear,5222
21-03-2017 15:00,None,26,46,7,180,4,4,274.71,0,0,1,Clear,sky is clear,5827
21-03-2017 16:00,None,59,52,5,190,3,3,274.75,0,0,1,Clear,sky is clear,6657
21-03-2017 17:00,None,178,53,5,200,8,8,274.65,0,0,1,Clear,sky is clear,6501
21-03-2017 18:00,None,278,49,5,180,1,1,274.15,0,0,1,Clear,sky is clear,4627
21-03-2017 19:00,None,171,53,7,160,2,2,272.78,0,0,1,Clear,sky is clear,3608
21-03-2017 20:00,None,11,53,7,150,3,3,271.55,0,0,1,Clear,sky is clear,3019
21-03-2017 21:00,None,213,47,8,160,1,1,270.65,0,0,1,Clear,sky is clear,2613
21-03-2017 22:00,None,193,42,8,200,3,3,270.22,0,0,1,Clear,sky is clear,3887
21-03-2017 23:00,None,278,47,7,190,8,8,269.84,0,0,1,Clear,sky is clear,1251
22-03-2017 00:00,None,112,50,8,200,1,1,268.28,0,0,1,Clear,sky is clear,636
22-03-2017 01:00,None,46,53,6,210,4,4,267.58,0,0,1,Clear,sky is clear,396
22-03-2017 02:00,None,30,60,7,180,9,9,267.48,0,0,1,Clear,sky is clear,285
22-03-2017 03:00,None,283,60,5,200,6,6,267.08,0,0,1,Clear,sky is clear,351
22-03-2017 04:00,None,192,77,7,300,2,2,266.77,0,0,1,Clear,sky is clear,846
22-03-2017 05:00,None,98,88,2,50,5,5,266.46,0,0,1,Clear,sky is clear,2666
22-03-2017 06:00,None,217,100,2,350,7,7,266.36,0,0,1,Clear,sky is clear,5699
22-03-2017 07:00,None,118,93,3,229,6,6,266.15,0,0,1,Clear,sky is clear,6612
22-03-2017 08:00,None,259,82,4,70,3,3,266.22,0,0,5,Clear,sky is clear,6240
22-03-2017 09:00,None,72,82,4,140,9,9,267.95,0,0,5,Clear,sky is clear,5327
22-03-2017 10:00,None,230,82,2,190,2,2,270.15,0,0,20,Clouds,few clouds,4471
22-03-2017 11:00,None,197,77,3,210,9,9,271.72,0,0,1,Clear,sky is clear,4903
22-03-2017 12:00,None,183,72,3,210,6,6,273.01,0,0,1,Clear,sky is clear,4920
22-03-2017 13:00,None,25,77,3,210,7,7,274.15,0,0,1,Clear,sky is clear,5025
22-03-2017 14:00,None,223,77,2,210,9,9,275.28,0,0,90,Clouds,overcast clouds,5360
22-03-2017 15:00,None,181,77,3,220,1,1,275.9,0,0,90,Clouds,overcast clouds,5789
22-03-2017 16:00,None,149,77,3,240,3,3,276.34,0,0,75,Clouds,broken clouds,6746
22-03-2017 17:00,None,244,81,3,240,4,4,276.34,0,0,75,Clouds,broken clouds,6401
22-03-2017 18:00,None,165,69,4,250,9,9,276.59,0,0,75,Clouds,broken clouds,4575
22-03-2017 19:00,None,293,73,3,300,7,7,276.42,0,0,75,Clouds,broken clouds,3352
22-03-2017 20:00,None,96,64,3,320,3,3,275.72,0,0,90,Clouds,overcast clouds,2903
22-03-2017 21:00,None,112,59,3,257,2,2,275.72,0,0,90,Clouds,overcast clouds,2586
22-03-2017 22:00,None,103,39,2,0,1,1,275.79,0,0,90,Clouds,overcast clouds,1744
22-03-2017 23:00,None,259,37,2,300,3,3,275.86,0,0,90,Clouds,overcast clouds,1118
23-03-2017 00:00,None,168,34,4,290,3,3,275.71,0,0,90,Clouds,overcast clouds,562
23-03-2017 01:00,None,72,36,3,285,8,8,275.82,0,0,90,Clouds,overcast clouds,357
23-03-2017 02:00,None,85,47,3,266,8,8,275.79,0,0,75,Clouds,broken clouds,265
23-03-2017 03:00,None,285,32,2,20,8,8,275.68,0,0,90,Snow,light snow,329
23-03-2017 04:00,None,33,54,3,266,6,6,275.82,0,0,90,Clouds,overcast clouds,851
23-03-2017 05:00,None,54,64,1,80,8,8,275.75,0,0,90,Clouds,overcast clouds,2707
23-03-2017 06:00,None,203,68,0,273,6,6,275.75,0,0,90,Clouds,overcast clouds,5574
23-03-2017 07:00,None,273,49,3,130,4,4,275.75,0,0,90,Clouds,overcast clouds,6566
23-03-2017 08:00,None,43,77,2,75,1,1,275.75,0,0,90,Clouds,overcast clouds,6380
23-03-2017 09:00,None,147,64,4,120,8,8,276.15,0,0,90,Clouds,overcast clouds,5385
23-03-2017 10:00,None,172,68,3,110,9,9,276.34,0,0,90,Clouds,overcast clouds,4701
23-03-2017 11:00,None,64,68,3,100,7,7,276.71,0,0,90,Clouds,overcast clouds,4936
23-03-2017 12:00,None,35,68,2,80,7,7,277.08,0,0,90,Clouds,overcast clouds,5046
23-03-2017 13:00,None,77,72,4,90,7,7,277.15,0,0,90,Clouds,overcast clouds,5128
23-03-2017 14:00,None,142,68,5,100,8,8,277.15,0,0,90,Clouds,overcast clouds,5463
23-03-2017 15:00,None,96,68,4,120,7,7,277.28,0,0,90,Rain,light rain,5841
23-03-2017 15:00,None,88,64,6,120,9,9,277.28,0,0,90,Thunderstorm,proximity thunderstorm,5841
23-03-2017 16:00,None,284,62,6,121,8,8,277.22,0,0,90,Rain,moderate rain,6821
23-03-2017 17:00,None,48,64,4,130,8,8,276.9,0,0,90,Rain,light rain,6286
23-03-2017 17:00,None,240,88,6,126,9,9,276.9,0,0,90,Haze,haze,6286
23-03-2017 17:00,None,216,88,2,80,5,5,276.9,0,0,90,Mist,mist,6286
23-03-2017 18:00,None,49,86,2,77,5,5,276.69,0,0,90,Rain,light rain,4531
23-03-2017 18:00,None,115,82,3,70,6,6,276.69,0,0,90,Mist,mist,4531
23-03-2017 18:00,None,280,73,5,120,6,6,276.69,0,0,90,Haze,haze,4531
23-03-2017 19:00,None,297,73,5,130,3,3,276.55,0,0,90,Rain,moderate rain,3448
23-03-2017 19:00,None,67,72,4,103,8,8,276.55,0,0,90,Haze,haze,3448
23-03-2017 19:00,None,65,69,2,0,6,6,276.55,0,0,90,Mist,mist,3448
23-03-2017 19:00,None,112,64,2,90,6,6,276.55,0,0,90,Drizzle,light intensity drizzle,3448
23-03-2017 20:00,None,61,69,2,60,1,1,276.62,0,0,90,Rain,light rain,3021
23-03-2017 20:00,None,238,73,4,90,4,4,276.62,0,0,90,Mist,mist,3021
23-03-2017 20:00,None,217,88,2,90,2,2,276.62,0,0,90,Drizzle,drizzle,3021
23-03-2017 21:00,None,293,100,2,100,8,8,276.55,0,0,92,Drizzle,drizzle,3905
23-03-2017 21:00,None,105,88,4,110,6,6,276.55,0,0,92,Haze,haze,3905
23-03-2017 21:00,None,257,88,3,130,5,5,276.55,0,0,92,Mist,mist,3905
23-03-2017 21:00,None,174,88,6,110,4,4,276.55,0,0,92,Rain,heavy intensity rain,3905
23-03-2017 22:00,None,199,88,9,190,3,3,276.42,0,0,40,Mist,mist,3024
23-03-2017 22:00,None,14,77,5,180,5,5,276.42,0,0,40,Drizzle,drizzle,3024
23-03-2017 22:00,None,181,59,3,0,3,3,276.42,0,0,40,Rain,light rain,3024
23-03-2017 23:00,None,138,77,2,200,1,1,276.42,0,0,90,Rain,light rain,1354
23-03-2017 23:00,None,253,87,2,280,4,4,276.42,0,0,90,Mist,mist,1354
23-03-2017 23:00,None,245,82,4,230,7,7,276.42,0,0,90,Drizzle,heavy intensity drizzle,1354
24-03-2017 00:00,None,266,79,3,238,5,5,276.28,0,0,90,Rain,heavy intensity rain,705
24-03-2017 00:00,None,152,64,5,230,5,5,276.28,0,0,90,Mist,mist,705
24-03-2017 00:00,None,211,60,5,270,3,3,276.28,0,0,90,Drizzle,drizzle,705
24-03-2017 01:00,None,10,50,4,240,3,3,276.35,0,0,90,Rain,light rain,447
24-03-2017 01:00,None,243,48,4,245,3,3,276.35,0,0,90,Mist,mist,447
24-03-2017 01:00,None,50,41,6,270,1,1,276.35,0,0,90,Drizzle,drizzle,447
24-03-2017 02:00,None,286,34,4,290,4,4,276.35,0,0,90,Rain,light rain,313
24-03-2017 02:00,None,248,34,6,290,7,7,276.35,0,0,90,Mist,mist,313
24-03-2017 02:00,None,228,34,5,290,1,1,276.35,0,0,90,Haze,haze,313
24-03-2017 02:00,None,61,39,2,290,1,1,276.35,0,0,90,Drizzle,light intensity drizzle,313
24-03-2017 03:00,None,208,34,3,250,2,2,276.42,0,0,90,Mist,mist,373
24-03-2017 04:00,None,289,34,1,240,8,8,276.15,0,0,90,Mist,mist,818
24-03-2017 04:00,None,108,49,1,170,8,8,276.15,0,0,90,Rain,moderate rain,818
24-03-2017 04:00,None,77,64,1,358,7,7,276.15,0,0,90,Drizzle,light intensity drizzle,818
24-03-2017 05:00,None,258,49,1,140,3,3,276.15,0,0,90,Mist,mist,2501
24-03-2017 05:00,None,267,68,3,50,3,3,276.15,0,0,90,Drizzle,drizzle,2501
24-03-2017 05:00,None,100,68,3,50,7,7,276.15,0,0,90,Rain,light rain,2501
24-03-2017 06:00,None,113,56,3,180,6,6,276.15,0,0,90,Mist,mist,5193
24-03-2017 06:00,None,263,60,2,140,5,5,276.15,0,0,90,Rain,moderate rain,5193
24-03-2017 07:00,None,257,60,3,140,8,8,276.02,0,0,92,Mist,mist,6222
24-03-2017 07:00,None,114,64,4,130,8,8,276.02,0,0,92,Drizzle,drizzle,6222
24-03-2017 08:00,None,235,68,3,130,7,7,275.84,0,0,90,Mist,mist,5803
24-03-2017 08:00,None,272,68,3,140,8,8,275.84,0,0,90,Rain,light rain,5803
24-03-2017 08:00,None,66,72,3,130,7,7,275.84,0,0,90,Drizzle,drizzle,5803
24-03-2017 09:00,None,182,76,4,126,2,2,275.84,0,0,92,Drizzle,light intensity drizzle,4922
24-03-2017 09:00,None,135,72,6,140,6,6,275.84,0,0,92,Mist,mist,4922
24-03-2017 09:00,None,102,88,5,130,5,5,275.84,0,0,92,Rain,moderate rain,4922
24-03-2017 10:00,None,130,88,1,140,5,5,276.27,0,0,90,Mist,mist,4747
24-03-2017 10:00,None,234,88,1,179,6,6,276.27,0,0,90,Drizzle,light intensity drizzle,4747
24-03-2017 11:00,None,12,88,2,340,4,4,276.81,0,0,90,Mist,mist,5276
24-03-2017 11:00,None,113,93,3,330,6,6,276.81,0,0,90,Drizzle,light intensity drizzle,5276
24-03-2017 12:00,None,169,88,3,340,4,4,277.34,0,0,90,Mist,mist,5614
24-03-2017 12:00,None,220,89,3,283,7,7,277.34,0,0,90,Rain,moderate rain,5614
24-03-2017 13:00,None,283,93,2,60,2,2,278.72,0,0,90,Clouds,overcast clouds,5455
24-03-2017 14:00,None,190,88,2,320,3,3,279.01,0,0,90,Mist,mist,5577
24-03-2017 15:00,None,85,88,3,10,4,4,279.15,0,0,90,Clouds,overcast clouds,6131
24-03-2017 16:00,None,169,88,2,330,9,9,279.42,0,0,90,Clouds,overcast clouds,6538
24-03-2017 17:00,None,15,88,1,330,5,5,279.22,0,0,90,Clouds,overcast clouds,6024
24-03-2017 18:00,None,175,93,0,293,9,9,279.09,0,0,90,Clouds,overcast clouds,4822
24-03-2017 19:00,None,291,93,2,310,8,8,278.29,0,0,90,Clouds,overcast clouds,3774
24-03-2017 20:00,None,209,93,3,320,6,6,277.9,0,0,90,Clouds,overcast clouds,3177
24-03-2017 21:00,None,83,93,2,340,2,2,277.42,0,0,90,Clouds,overcast clouds,2929
24-03-2017 22:00,None,223,93,2,330,9,9,277.02,0,0,90,Clouds,overcast clouds,2577
24-03-2017 23:00,None,235,93,2,310,8,8,276.82,0,0,90,Mist,mist,1801
25-03-2017 00:00,None,118,88,2,340,1,1,276.68,0,0,90,Clouds,overcast clouds,1473
25-03-2017 01:00,None,124,87,2,280,8,8,276.48,0,0,90,Clouds,overcast clouds,866
25-03-2017 02:00,None,265,88,3,40,8,8,276.42,0,0,90,Clouds,overcast clouds,584
25-03-2017 03:00,None,95,82,4,10,2,2,276.02,0,0,90,Clouds,overcast clouds,329
25-03-2017 04:00,None,15,85,3,68,7,7,275.88,0,0,90,Clouds,overcast clouds,271
25-03-2017 05:00,None,136,82,2,60,4,4,275.72,0,0,90,Clouds,overcast clouds,618
25-03-2017 06:00,None,276,77,1,20,7,7,275.62,0,0,90,Clouds,overcast clouds,1006
25-03-2017 07:00,None,43,82,2,280,3,3,275.75,0,0,90,Clouds,overcast clouds,1500
25-03-2017 08:00,None,268,81,2,289,5,5,275.62,0,0,90,Clouds,overcast clouds,2510
25-03-2017 09:00,None,250,77,3,330,8,8,275.68,0,0,90,Clouds,overcast clouds,4065
25-03-2017 10:00,None,114,82,4,340,7,7,275.82,0,0,90,Clouds,overcast clouds,4278
25-03-2017 11:00,None,124,82,2,177,5,5,276.15,0,0,90,Clouds,overcast clouds,4820
25-03-2017 12:00,None,257,82,1,146,2,2,276.62,0,0,90,Clouds,overcast clouds,5264
25-03-2017 13:00,None,218,82,1,20,9,9,277.22,0,0,90,Clouds,overcast clouds,4947
25-03-2017 14:00,None,103,88,1,330,4,4,277.95,0,0,90,Clouds,overcast clouds,4985
25-03-2017 15:00,None,39,82,2,0,5,5,278.42,0,0,90,Clouds,overcast clouds,5595
25-03-2017 16:00,None,71,88,1,350,4,4,279.22,0,0,90,Clouds,overcast clouds,5736
25-03-2017 17:00,None,252,93,2,295,5,5,279.22,0,0,90,Clouds,overcast clouds,4772
25-03-2017 18:00,None,190,88,2,280,7,7,279.09,0,0,90,Rain,light rain,4350
25-03-2017 19:00,None,116,93,1,240,1,1,279.08,0,0,90,Mist,mist,3691
25-03-2017 20:00,None,59,88,2,260,6,6,278.55,0,0,90,Haze,haze,3107
25-03-2017 20:00,None,232,93,2,250,6,6,278.55,0,0,90,Drizzle,drizzle,3107
25-03-2017 21:00,None,169,93,2,240,7,7,277.91,0,0,90,Clouds,overcast clouds,2782
